ItemName,RawMaterial,Qty,Unit,Department
HONEY NOODLES WITH VANILLA ICE CREAM,Wontan Patta,15.0,GM,
"Water Chesnut, PANEER, BABY CORN, BROCOLLI In Sambal Sauce",Celery Leaves,15.0,GM,
VEG MANCHURIAN DRY,Kikkoman Soya,15.0,GM,
Talumein Soup,Steam Noodles,15.0,GM,
Prawns Tom Yum Soup,Fresh Mushroom,15.0,GM,
Chicken Clay Pot,Fresh Mushroom,15.0,GM,
THAI HERB RICE,Green Zucchini,15.0,GM,
Thai FRIDE Rice,Green Zucchini,15.0,GM,
Vegetables In Chilly Mustard Sauce,Green Zucchini,15.0,GM,
Vegetables Ingreen Garlic Sauce,Green Zucchini,15.0,GM,
Steam Chicken With Stir Fried Vegetables,Green Zucchini,15.0,GM,
Exotic Hot Pot Vegtable,Soya Sauce LLK,15.0,GM,
Pepper Blast Paneer,Soya Sauce LLK,15.0,GM,
Chilly Basil Mushroom,Soya Sauce LLK,15.0,GM,
Stir Fried Chicken Chilly & Basil,Soya Sauce LLK,15.0,GM,
PANEER CHILLY DRY,Soya Sauce LLK,15.0,GM,
YANMEIN NOODLES,Soya Sauce LLK,15.0,GM,
CHI,Soya Sauce LLK,15.0,GM,
BURNT GARLIC RICE,Soya Sauce LLK,15.0,GM,
Veg Barbeque Sauce,Soya Sauce LLK,15.0,GM,
Cottage Cheese With Three Peppers,Soya Sauce LLK,15.0,GM,
Chicken In Szechwan Style,Tomato Ketchup,15.0,GM,
FUTCHI NOODLES,Tomato Ketchup,15.0,GM,
Roast Lamb In Hongkong Style,Tomato Ketchup,15.0,GM,
Tishing Hai Chicken,Tomato Ketchup,15.0,GM,
FUTCHI RICE,Tomato Ketchup,15.0,GM,
VEG SONERI,BELL PAPPER RED,15.0,GM,
VEG SONERI,BELL PAPPER RED,15.0,GM,
Vegetables In Chilly Mustard Sauce,Bell Pepper Red,15.0,GM,
Chicken Clay Pot,Bell Pepper Red,15.0,GM,
Vegetables Ingreen Garlic Sauce,Bell Pepper Red,15.0,GM,
Thai FRIDE Rice,Yellow Zucchini,15.0,GM,
Vegetables In Chilly Mustard Sauce,Yellow Zucchini,15.0,GM,
Vegetables Ingreen Garlic Sauce,Yellow Zucchini,15.0,GM,
THAI HERB RICE,Yellow Zucchini,15.0,GM,
Steam Chicken With Stir Fried Vegetables,Yellow Zucchini,15.0,GM,
Cottage Cheese With Three Peppers,Fresh Red Chilly,15.0,GM,
Ghost Hara Pyaaz,ONION SAUCE MAKE,15.0,GM,
Ghost Hara Pyaaz,ONION SAUCE MAKE,15.0,GM,
Ghost Hara Pyaaz,WHITE SAUCE MAKE,15.0,GM,
Ghost Hara Pyaaz,WHITE SAUCE MAKE,15.0,GM,
Malysian Soup,Green Curry Paste,15.0,GM,
Steam Chicken With Stir Fried Vegetables,Shiitake Mushroom,15.0,GM,
Crispy Spinach Paneer,Veg Oyester Sauce,15.0,GM,
Crispy Spinach Chicken,Veg Oyester Sauce,15.0,GM,
CHICKEN & MUSHROOM Cheesy Roll,Veg Oyester Sauce,15.0,GM,
Thod Man Khow Phad,Veg Oyester Sauce,15.0,GM,
Veg Cheesy Roll,Veg Oyester Sauce,15.0,GM,
Teriyaki Veg,Veg Oyester Sauce,15.0,GM,
Dim Sum,Veg Oyester Sauce,15.0,GM,
VEG SONERI,BELL PAPPER YELLOW,15.0,GM,
VEG SONERI,BELL PAPPER YELLOW,15.0,GM,
Vegetables Ingreen Garlic Sauce,Bell Papper Yellow,15.0,GM,
Vegetables In Chilly Mustard Sauce,Bell Papper Yellow,15.0,GM,
Chicken Clay Pot,Bell Papper Yellow,15.0,GM,
THAI HERB RICE,Red Curry Paste Veg,15.0,GM,
MILK SHAKE,Strawberry Ice Cream,15.0,GM,
Mustard Soup,Mustard Kasundi 1000gm,15.0,GM,
Butter Naan,Eggs,20.0,GM,
Cheeese Naan,Eggs,20.0,GM,
Roomali Roti,Eggs,20.0,GM,
Naan,Eggs,20.0,GM,
Butter Roomali Roti,Eggs,20.0,GM,
Garlic Naan,Eggs,20.0,GM,
Lacchedar Paratha/Naan,Eggs,20.0,GM,
Assorted Indian Breads ( 7 Types ),Eggs,20.0,GM,
Exotic Hot Pot Vegtable,Tofu,20.0,GM,
Seafood Suimono Soup,Tofu,20.0,GM,
Roast Lamb In Honey And Ginger,Honey,20.0,GM,
MUTTON SUKHA,Lemon,20.0,GM,
Lemon Coriander Soup,Lemon,20.0,GM,
"Tofu,babycorn,mushroom,broccoli In Lemon & Paper Sauce",Lemon,20.0,GM,
Kori Roti,Lemon,20.0,GM,
MALAYSIAN VEG/CHICKEN NOODLES,Lemon,20.0,GM,
Khasta Chaat,Lemon,20.0,GM,
CHICKEN SUKHA,Lemon,20.0,GM,
Clams In Sukha Mangalorian Masala,Lemon,20.0,GM,
Chutney Stuffed Pomfret,Lemon,20.0,GM,
Spice Corn Ball In Choice Of Sauce,Maida,20.0,GM,
Paneer Baby Corn Water Chesnut Brocoli In Sambal Sauce,Maida,20.0,GM,
Crispy Chicken Chef Style,Maida,20.0,GM,
CHICKEN SUKHA,Onion,20.0,GM,
"Water Chesnut, PANEER, BABY CORN, BROCOLLI In Sambal Sauce",Onion,20.0,GM,
PANEER KADAI,Onion,20.0,GM,
Chicken Jeera Masala,Onion,20.0,GM,
Coastal Malwani Bombil Fry,Onion,20.0,GM,
Subzi Papdi Sheek,Onion,20.0,GM,
CHICKEN KADAI,Onion,20.0,GM,
Kori Roti,Onion,20.0,GM,
CHICKEN KADAI,Onion,20.0,GM,
BURNT GARLIC NOODLES CHICKEN / VEG,Onion,20.0,GM,
BURNT GARLIC RICE,Onion,20.0,GM,
Clams In Sukha Mangalorian Masala,Onion,20.0,GM,
VEG KADAI,Onion,20.0,GM,
VEG KADAI,Onion,20.0,GM,
Chicken Korma,Onion,20.0,GM,
PLAIN GASSI,Onion,20.0,GM,
CORIANDER VEG NOODLES,Onion,20.0,GM,
MUTTON SUKHA,Onion,20.0,GM,
Devil Chicken,Onion,20.0,GM,
Bandas (squid) Masala Fry,Onion,20.0,GM,
Mutton Korma,Onion,20.0,GM,
Subzi Maharaja Sheek,Onion,20.0,GM,
Diwani Handi,Onion,20.0,GM,
PANEER KADAI,Onion,20.0,GM,
Hari Subzi Aur Makai Ki Sheek,Onion,20.0,GM,
Subzi Methi Ki Sheek,Onion,20.0,GM,
CHICKEN GASSI,Onion,20.0,GM,
Diwani Handi,Onion,20.0,GM,
EGG GASSI,Onion,20.0,GM,
CHICKEN & MUSHROOM Cheesy Roll,Sevai,20.0,GM,
Veg Cheesy Roll,Sevai,20.0,GM,
Assorted Stir Fried Vegetable Salt & Pepper,Ginger,20.0,GM,
Burnt Garlic Soup,Tomato,20.0,GM,
Sour & Pepper Soup,Cabbage,20.0,GM,
CHICKEN & MUSHROOM Cheesy Roll,Cabbage,20.0,GM,
Veg Cheesy Roll,Cabbage,20.0,GM,
Veg Cheesy Roll,Carrots,20.0,GM,
CORIANDER VEG NOODLES,Carrots,20.0,GM,
SHANGHAI NOODLES,Carrots,20.0,GM,
SHANGHAI RICE,Carrots,20.0,GM,
Tossed Salad,Carrots,20.0,GM,
Veg Sweet Corn Soup,Carrots,20.0,GM,
Nilgiri Korma,Carrots,20.0,GM,
WONTON STEAM /FRY,Carrots,20.0,GM,
THAI CURRY RED,Carrots,20.0,GM,
THAI HERB RICE,Carrots,20.0,GM,
CHICKEN & MUSHROOM Cheesy Roll,Carrots,20.0,GM,
Chicken Stew,Carrots,20.0,GM,
HONG KONG NOODLES,Carrots,20.0,GM,
Vegetable Stew,Carrots,20.0,GM,
Vegetable Gassi,Carrots,20.0,GM,
Assorted Stir Fried Vegetable Salt & Pepper,Carrots,20.0,GM,
THAI CURRY GREEN,Carrots,20.0,GM,
Dim Sum,Carrots,20.0,GM,
Coastal Malwani Bombil Fry,Tomatos,20.0,GM,
Bandas (squid) Masala Fry,Tomatos,20.0,GM,
CHICKEN SUKHA,Tomatos,20.0,GM,
VEG KADAI,Tomatos,20.0,GM,
Mutton Korma,Tomatos,20.0,GM,
PANEER KADAI,Tomatos,20.0,GM,
VEG KADAI,Tomatos,20.0,GM,
MUTTON SUKHA,Tomatos,20.0,GM,
PANEER KADAI,Tomatos,20.0,GM,
Khasta Chaat,Tomatos,20.0,GM,
Clams In Sukha Mangalorian Masala,Tomatos,20.0,GM,
Tossed Salad,Tomatos,20.0,GM,
Chicken Korma,Tomatos,20.0,GM,
CHICKEN KADAI,Tomatos,20.0,GM,
Kori Roti,Tomatos,20.0,GM,
CHICKEN KADAI,Tomatos,20.0,GM,
Veg Cheesy Roll,Broccoli,20.0,GM,
CHICKEN & MUSHROOM Cheesy Roll,Broccoli,20.0,GM,
Exotic Veg In Sambal Oelek Sauce,Broccoli,20.0,GM,
Exotic Hot Pot Vegtable,Broccoli,20.0,GM,
Spice Corn Ball In Choice Of Sauce,Broccoli,20.0,GM,
BURNT GARLIC NOODLES CHICKEN / VEG,Capsicum,20.0,GM,
HONG KONG NOODLES,Capsicum,20.0,GM,
Chicken In Chilly Mustard Sauce,Capsicum,20.0,GM,
VEG KADAI,Capsicum,20.0,GM,
FORTUNE NOODLES,Capsicum,20.0,GM,
Shitake Chicken,Capsicum,20.0,GM,
VEG CRISPY,Capsicum,20.0,GM,
PANEER KADAI,Capsicum,20.0,GM,
Shredded Chicken In Mixed Pepper,Capsicum,20.0,GM,
FORTUNE RICE,Capsicum,20.0,GM,
Subzi Methi Ki Sheek,Capsicum,20.0,GM,
ORIENTAL RICE,Capsicum,20.0,GM,
CHICKEN KADAI,Capsicum,20.0,GM,
PANEER KADAI,Capsicum,20.0,GM,
PANEER CHILLY DRY,Capsicum,20.0,GM,
Teriyaki Veg,Capsicum,20.0,GM,
Oriental Noodles CHICKEN /VEG,Capsicum,20.0,GM,
GREEN PEPPER NOODLES,Capsicum,20.0,GM,
Exotic Hot Pot Vegtable,Capsicum,20.0,GM,
Assorted Stir Fried Vegetable Salt & Pepper,Capsicum,20.0,GM,
FUTCHI NOODLES,Capsicum,20.0,GM,
MALAYSIAN VEG/CHICKEN NOODLES,Capsicum,20.0,GM,
Mushroom Paneer Babycorn In Red Chilli Flakes,Capsicum,20.0,GM,
SPICY LIME NOODLES,Capsicum,20.0,GM,
SPICY LIME RICE,Capsicum,20.0,GM,
Tossed Salad,Capsicum,20.0,GM,
Chilly Basil Mushroom,Capsicum,20.0,GM,
VEG KADAI,Capsicum,20.0,GM,
CHICKEN KADAI,Capsicum,20.0,GM,
FUTCHI RICE,Capsicum,20.0,GM,
YANMEIN NOODLES,Capsicum,20.0,GM,
Diwani Handi,Capsicum,20.0,GM,
HOT POT RICE,Capsicum,20.0,GM,
SHANGHAI NOODLES,Capsicum,20.0,GM,
Subzi Maharaja Sheek,Capsicum,20.0,GM,
Veg Barbeque Sauce,Capsicum,20.0,GM,
Diwani Handi,Capsicum,20.0,GM,
Chicken Hoisin,Capsicum,20.0,GM,
Cottage Cheese With Three Peppers,Capsicum,20.0,GM,
HOT POT NOODLES,Capsicum,20.0,GM,
Tossed Salad,Cucumber,20.0,GM,
Exotic Hot Pot Vegtable,Pok Choy,20.0,GM,
Exotic Hot Pot Vegtable,Baby Corn,20.0,GM,
SZECHWAN VEG FRIED RICE,Baby Corn,20.0,GM,
CHICKEN & MUSHROOM Cheesy Roll,Baby Corn,20.0,GM,
BURNT GARLIC RICE,Baby Corn,20.0,GM,
Exotic Veg In Sambal Oelek Sauce,Baby Corn,20.0,GM,
Veg Cheesy Roll,Baby Corn,20.0,GM,
VEG FRIED RICE,Baby Corn,20.0,GM,
Spice Corn Ball In Choice Of Sauce,Baby Corn,20.0,GM,
Jal Jeera,Jal Jeera,20.0,GM,
Prawns Green Fry,RICE ATTA,20.0,GM,
Butter Milk,Salt Tata,20.0,GM,
VEG CRISPY,Snow Peas,20.0,GM,
Malai Kofta,Amul Cream,20.0,ML,
Malai Kofta,Amul Cream,20.0,ML,
PANEER BUTTER MASALA,Amul Cream,20.0,ML,
PANEER BUTTER MASALA,Amul Cream,20.0,ML,
VEG MANCHURIAN DRY,Corn Flour,20.0,GM,
Paneer Baby Corn Water Chesnut Brocoli In Sambal Sauce,Corn Flour,20.0,GM,
Cottage Cheese With Three Peppers,Corn Flour,20.0,GM,
Chicken Pepper Chilly Garlic,Corn Flour,20.0,GM,
PANEER HAKKA STYLE,Corn Flour,20.0,GM,
Thod Man Khow Phad,Corn Flour,20.0,GM,
Crispy Corn,Corn Flour,20.0,GM,
KUNG PAO PANEER,Corn Flour,20.0,GM,
KUNG PAO TOFU,Corn Flour,20.0,GM,
Spice Corn Ball In Choice Of Sauce,Corn Flour,20.0,GM,
Nilgiri Korma,Green Peas,20.0,GM,
Ghee Rice,Kaju Tukda,20.0,GM,
Kung Pao Chicken,Kaju Whole,20.0,GM,
Cheese & Garlic Naan,Milk 3 Fat,20.0,ML,
Malabari Paratha (1pc),Milk 3 Fat,20.0,GM,
AMERICAN CHOPSUEY,Plum Sauce,20.0,GM,
Seafood Combo Soup,Rawas Fish,20.0,GM,
Seafood Suimono Soup,Rawas Fish,20.0,GM,
Kori Roti,Refind Oil,20.0,ML,
Clams In Sukha Mangalorian Masala,Refind Oil,20.0,ML,
MUTTON SUKHA,Refind Oil,20.0,ML,
Bandas (squid) Masala Fry,Refind Oil,20.0,ML,
Chicken Pepper Chilly Garlic,Refind Oil,20.0,ML,
Coastal Malwani Bombil Fry,Refind Oil,20.0,ML,
Chettinad Chicken,Refind Oil,20.0,ML,
Prawns Green Fry,Refind Oil,20.0,ML,
CHICKEN SUKHA,Refind Oil,20.0,ML,
Amritsari Dal,Butter Amul,20.0,GM,
Fragrance Rice,Butter Amul,20.0,GM,
Amritsari Dal,Butter Amul,20.0,GM,
Tandoori Platter,Butter Amul,20.0,GM,
Khasta Chaat,Chat Masala,20.0,GM,
Coconut Rice,Coconut Oil,20.0,ML,
Prawns TAWA,Coconut Oil,20.0,ML,
Pompfret TAWA,Coconut Oil,20.0,ML,
Rawas TAWA,Coconut Oil,20.0,ML,
Stir Fried Chicken Chilly & Basil,Fresh Basil,20.0,GM,
Veg Sweet Corn Soup,Fresh Beans,20.0,GM,
THAI HERB RICE,Fresh Beans,20.0,GM,
Thai FRIDE Rice,Fresh Beans,20.0,GM,
Kai Yooung,Lemon Grass,20.0,GM,
Subzi Methi Ki Sheek,METHI FRESH,20.0,GM,
Prawns Green Fry,Mint Leaves,20.0,GM,
PANEER CHILLY DRY,Peel Garlic,20.0,GM,
Crispy Spinach Chicken,Peel Garlic,20.0,GM,
Vegetables Ingreen Garlic Sauce,Peel Garlic,20.0,GM,
Crispy Corn,Peel Garlic,20.0,GM,
Chilli Chicken,Peel Garlic,20.0,GM,
Kai Yooung,Peel Garlic,20.0,GM,
BURNT GARLIC NOODLES CHICKEN / VEG,Peel Garlic,20.0,GM,
VEG CRISPY,Peel Garlic,20.0,GM,
PAN FRIED NOODLES,Peel Garlic,20.0,GM,
Assorted Stir Fried Vegetable Salt & Pepper,Peel Garlic,20.0,GM,
Garlic Naan,Peel Garlic,20.0,GM,
MALAYSIAN VEG/CHICKEN NOODLES,Bean Sprouts,20.0,GM,
SHANGHAI NOODLES,Bean Sprouts,20.0,GM,
BURNT GARLIC NOODLES CHICKEN / VEG,Bean Sprouts,20.0,GM,
CORIANDER VEG NOODLES,Bean Sprouts,20.0,GM,
Chicken In Malaysian Curry,CHILLY PASTE,20.0,GM,
BURNT GARLIC NOODLES CHICKEN / VEG,CHILLY PASTE,20.0,GM,
MALAYSIAN VEG/CHICKEN NOODLES,CHILLY PASTE,20.0,GM,
SHANGHAI NOODLES,CHILLY PASTE,20.0,GM,
Kai Yooung,CHILLY PASTE,20.0,GM,
SZECHWAN VEG FRIED RICE,CHILLY PASTE,20.0,GM,
WONTON STEAM /FRY,CHILLY PASTE,20.0,GM,
Nam Prick PANEER,CHILLY PASTE,20.0,GM,
Veg Barbeque Sauce,CHILLY PASTE,20.0,GM,
Chicken Hoisin,CHILLY PASTE,20.0,GM,
Shitake Chicken,CHILLY PASTE,20.0,GM,
Thod Man Khow Phad,CHILLY PASTE,20.0,GM,
Cottage Cheese With Three Peppers,CHILLY PASTE,20.0,GM,
HONG KONG NOODLES,CHILLY PASTE,20.0,GM,
BURNT GARLIC RICE,CHILLY PASTE,20.0,GM,
Chicken Barbeque Sauce,CHILLY PASTE,20.0,GM,
Chicken Hunan,CHILLY PASTE,20.0,GM,
Amritsari Dal,Ghee Nandani,20.0,GM,
Amritsari Dal,Ghee Nandani,20.0,GM,
Clams Chilly & Coriander,Green Chilly,20.0,GM,
Chettinad Chicken,Green Chilly,20.0,GM,
Chicken Hoisin,Hoisin Sauce,20.0,GM,
Spice Corn Ball In Choice Of Sauce,Malai Paneer,20.0,GM,
Nam Prick PANEER,PANDA CHILLY,20.0,GM,
Chicken In Szechwan Style,Spring Onion,20.0,GM,
Dim Sum,Spring Onion,20.0,GM,
BURNT GARLIC RICE,American Corn,20.0,GM,
SHANGHAI RICE,American Corn,20.0,GM,
Thai FRIDE Rice,American Corn,20.0,GM,
VEG FRIED RICE,American Corn,20.0,GM,
SZECHWAN VEG FRIED RICE,American Corn,20.0,GM,
THAI CURRY RED,Bamboo Shoots,20.0,GM,
THAI CURRY GREEN,Bamboo Shoots,20.0,GM,
Fragrance Rice,Bamboo Shoots,20.0,GM,
MALAYSIAN VEG/CHICKEN NOODLES,Bamboo Shoots,20.0,GM,
HOT POT RICE,Bamboo Shoots,20.0,GM,
Assorted Stir Fried Vegetable Salt & Pepper,Celery Leaves,20.0,GM,
Prawns REG,Dhaniya Whole,20.0,GM,
Exotic Hot Pot Vegtable,Fresh Mushroom,20.0,GM,
Veg Barbeque Sauce,Fresh Mushroom,20.0,GM,
THAI CURRY GREEN,Green Zucchini,20.0,GM,
VEG FRIED RICE,Green Zucchini,20.0,GM,
Dim Sum,Green Zucchini,20.0,GM,
THAI CURRY RED,Green Zucchini,20.0,GM,
Teriyaki Veg,Green Zucchini,20.0,GM,
Assorted Stir Fried Vegetable Salt & Pepper,Green Zucchini,20.0,GM,
SZECHWAN VEG FRIED RICE,Green Zucchini,20.0,GM,
SHANGHAI RICE,Green Zucchini,20.0,GM,
Exotic Veg In Sambal Oelek Sauce,Green Zucchini,20.0,GM,
GREEN PEPPER NOODLES,Green Zucchini,20.0,GM,
YANMEIN NOODLES,Green Zucchini,20.0,GM,
PAN FRIED NOODLES,Green Zucchini,20.0,GM,
BURNT GARLIC RICE,Green Zucchini,20.0,GM,
VEG MANCHURIAN DRY,Green Zucchini,20.0,GM,
FORTUNE NOODLES,Soya Sauce LLK,20.0,GM,
Chilli Chicken,Soya Sauce LLK,20.0,GM,
BURNT GARLIC NOODLES CHICKEN / VEG,Soya Sauce LLK,20.0,GM,
Chicken Hunan,Soya Sauce LLK,20.0,GM,
Pepper Blast Chicken,Soya Sauce LLK,20.0,GM,
Chilly Crispy Patato,Soya Sauce LLK,20.0,GM,
Roast Lamb In Hongkong Style,Soya Sauce LLK,20.0,GM,
Roast Lamb In Black Peper,Soya Sauce LLK,20.0,GM,
FORTUNE RICE,Soya Sauce LLK,20.0,GM,
Chicken Barbeque Sauce,Soya Sauce LLK,20.0,GM,
Three Treasure Vegetables In Choice Of Sauce,Tomato Ketchup,20.0,GM,
SZECHWAN VEG FRIED RICE,Tomato Ketchup,20.0,GM,
Mushroom Paneer Babycorn In Red Chilli Flakes,Bell Pepper Red,20.0,GM,
Chicken Barbeque Sauce,Bell Pepper Red,20.0,GM,
Teriyaki Veg,Bell Pepper Red,20.0,GM,
Exotic Hot Pot Vegtable,Bell Pepper Red,20.0,GM,
FUTCHI NOODLES,Bell Pepper Red,20.0,GM,
FUTCHI RICE,Bell Pepper Red,20.0,GM,
Exotic Veg In Sambal Oelek Sauce,Bell Pepper Red,20.0,GM,
GREEN PEPPER NOODLES,Bell Pepper Red,20.0,GM,
HOT POT RICE,Bell Pepper Red,20.0,GM,
Oriental Noodles CHICKEN /VEG,Bell Pepper Red,20.0,GM,
FORTUNE RICE,Bell Pepper Red,20.0,GM,
Roast Lamb In Black Peper,Bell Pepper Red,20.0,GM,
CORIANDER VEG NOODLES,Bell Pepper Red,20.0,GM,
SHANGHAI NOODLES,Bell Pepper Red,20.0,GM,
Cottage Cheese & Mushroom In Black Bean Sauce,Bell Pepper Red,20.0,GM,
ORIENTAL RICE,Bell Pepper Red,20.0,GM,
Assorted Stir Fried Vegetable Salt & Pepper,Bell Pepper Red,20.0,GM,
FORTUNE NOODLES,Bell Pepper Red,20.0,GM,
Shredded Chicken In Mixed Pepper,Bell Pepper Red,20.0,GM,
Cottage Cheese With Three Peppers,Bell Pepper Red,20.0,GM,
MALAYSIAN VEG/CHICKEN NOODLES,Bell Pepper Red,20.0,GM,
Chicken & Mushroom In Oyster Sauce,Bell Pepper Red,20.0,GM,
Veg Barbeque Sauce,Bell Pepper Red,20.0,GM,
VEG CRISPY,Bell Pepper Red,20.0,GM,
BURNT GARLIC NOODLES CHICKEN / VEG,Bell Pepper Red,20.0,GM,
HONG KONG NOODLES,Bell Pepper Red,20.0,GM,
YANMEIN NOODLES,Bell Pepper Red,20.0,GM,
Tossed Salad,Bell Pepper Red,20.0,GM,
SPICY LIME NOODLES,Bell Pepper Red,20.0,GM,
Chicken In Chilly Mustard Sauce,Bell Pepper Red,20.0,GM,
HOT POT NOODLES,Bell Pepper Red,20.0,GM,
SPICY LIME RICE,Bell Pepper Red,20.0,GM,
Chicken Hoisin,Bell Pepper Red,20.0,GM,
Chilly Basil Mushroom,Bell Pepper Red,20.0,GM,
"Mushroom,PANEER, Babycorn In Red Chilli Flakes",Kashmiri Chilli,20.0,GM,
Paneer Saffron Tikka,PINEAPPLE FRUIT,20.0,GM,
Subzi Maharaja Sheek,RED BELL PEAPER,20.0,GM,
Paneer Saffron Tikka,RED BELL PEAPER,20.0,GM,
Exotic Veg In Sambal Oelek Sauce,Water Chestnuts,20.0,GM,
Vegetables Ingreen Garlic Sauce,Water Chestnuts,20.0,GM,
Vegetables In Chilly Mustard Sauce,Water Chestnuts,20.0,GM,
Steam Chicken With Stir Fried Vegetables,Water Chestnuts,20.0,GM,
Oriental Noodles CHICKEN /VEG,Water Chestnuts,20.0,GM,
Assorted Stir Fried Vegetable Salt & Pepper,Water Chestnuts,20.0,GM,
VEG CRISPY,Water Chestnuts,20.0,GM,
ORIENTAL RICE,Water Chestnuts,20.0,GM,
Teriyaki Veg,Water Chestnuts,20.0,GM,
Dim Sum,Yellow Zucchini,20.0,GM,
YANMEIN NOODLES,Yellow Zucchini,20.0,GM,
SZECHWAN VEG FRIED RICE,Yellow Zucchini,20.0,GM,
THAI CURRY RED,Yellow Zucchini,20.0,GM,
THAI CURRY GREEN,Yellow Zucchini,20.0,GM,
VEG FRIED RICE,Yellow Zucchini,20.0,GM,
VEG MANCHURIAN DRY,Yellow Zucchini,20.0,GM,
SHANGHAI RICE,Yellow Zucchini,20.0,GM,
BURNT GARLIC RICE,Yellow Zucchini,20.0,GM,
Exotic Veg In Sambal Oelek Sauce,Yellow Zucchini,20.0,GM,
PAN FRIED NOODLES,Yellow Zucchini,20.0,GM,
Assorted Stir Fried Vegetable Salt & Pepper,Yellow Zucchini,20.0,GM,
GREEN PEPPER NOODLES,Yellow Zucchini,20.0,GM,
Assorted Stir Fried Vegetable Salt & Pepper,Fresh Red Chilly,20.0,GM,
Murgh Tikhalaal,Peri Peri Masala,20.0,GM,
Murgh Tikhalaal,Peri Peri Masala,20.0,GM,
Mutton Tikhalaal,Peri Peri Masala,20.0,GM,
Mutton Tikhalaal,Peri Peri Masala,20.0,GM,
Paneer Khurchan,WHITE SAUCE MAKE,20.0,GM,
Paneer Khurchan,WHITE SAUCE MAKE,20.0,GM,
Chilly Basil Mushroom,BURN GARLIC SAUCE,20.0,GM,
Roast Lamb In Hongkong Style,BURN GARLIC SAUCE,20.0,GM,
Exotic Hot Pot Vegtable,BURN GARLIC SAUCE,20.0,GM,
HONG KONG NOODLES,BURN GARLIC SAUCE,20.0,GM,
Tossed Salad,Green Olive Slice,20.0,GM,
Khasta Chaat,RED CHILLY POWDER,20.0,GM,
HOT POT RICE,Shiitake Mushroom,20.0,GM,
Exotic Hot Pot Vegtable,Shiitake Mushroom,20.0,GM,
HOT POT NOODLES,Shiitake Mushroom,20.0,GM,
Shredded Chicken In Mixed Pepper,Tomato Sauce Make,20.0,GM,
SHANGHAI RICE,Tomato Sauce Make,20.0,GM,
Thai FRIDE Rice,Veg Oyester Sauce,20.0,GM,
Veg Barbeque Sauce,Veg Oyester Sauce,20.0,GM,
Kai Yooung,Veg Oyester Sauce,20.0,GM,
Devil Chicken,Veg Oyester Sauce,20.0,GM,
"Brocoli,babycorn Mushroom Sizzle Chilly",Veg Oyester Sauce,20.0,GM,
Prawns Tom Yum Soup,Veg Oyester Sauce,20.0,GM,
Paneer Saffron Tikka,YELLOW BELL PAPER,20.0,GM,
Subzi Maharaja Sheek,YELLOW BELL PAPER,20.0,GM,
CORIANDER VEG NOODLES,Bell Papper Yellow,20.0,GM,
FUTCHI NOODLES,Bell Papper Yellow,20.0,GM,
Chicken In Chilly Mustard Sauce,Bell Papper Yellow,20.0,GM,
GREEN PEPPER NOODLES,Bell Papper Yellow,20.0,GM,
FORTUNE RICE,Bell Papper Yellow,20.0,GM,
Veg Barbeque Sauce,Bell Papper Yellow,20.0,GM,
Chicken Barbeque Sauce,Bell Papper Yellow,20.0,GM,
Shredded Chicken In Mixed Pepper,Bell Papper Yellow,20.0,GM,
FUTCHI RICE,Bell Papper Yellow,20.0,GM,
Teriyaki Veg,Bell Papper Yellow,20.0,GM,
Mushroom Paneer Babycorn In Red Chilli Flakes,Bell Papper Yellow,20.0,GM,
SPICY LIME RICE,Bell Papper Yellow,20.0,GM,
MALAYSIAN VEG/CHICKEN NOODLES,Bell Papper Yellow,20.0,GM,
FORTUNE NOODLES,Bell Papper Yellow,20.0,GM,
SHANGHAI NOODLES,Bell Papper Yellow,20.0,GM,
Tossed Salad,Bell Papper Yellow,20.0,GM,
HONG KONG NOODLES,Bell Papper Yellow,20.0,GM,
Exotic Veg In Sambal Oelek Sauce,Bell Papper Yellow,20.0,GM,
HOT POT NOODLES,Bell Papper Yellow,20.0,GM,
BURNT GARLIC NOODLES CHICKEN / VEG,Bell Papper Yellow,20.0,GM,
Chicken & Mushroom In Oyster Sauce,Bell Papper Yellow,20.0,GM,
HOT POT RICE,Bell Papper Yellow,20.0,GM,
Oriental Noodles CHICKEN /VEG,Bell Papper Yellow,20.0,GM,
Chicken Hoisin,Bell Papper Yellow,20.0,GM,
Chilly Basil Mushroom,Bell Papper Yellow,20.0,GM,
VEG CRISPY,Bell Papper Yellow,20.0,GM,
YANMEIN NOODLES,Bell Papper Yellow,20.0,GM,
Assorted Stir Fried Vegetable Salt & Pepper,Bell Papper Yellow,20.0,GM,
ORIENTAL RICE,Bell Papper Yellow,20.0,GM,
Roast Lamb In Black Peper,Bell Papper Yellow,20.0,GM,
Exotic Hot Pot Vegtable,Bell Papper Yellow,20.0,GM,
Cottage Cheese & Mushroom In Black Bean Sauce,Bell Papper Yellow,20.0,GM,
SPICY LIME NOODLES,Bell Papper Yellow,20.0,GM,
Cottage Cheese With Three Peppers,Bell Papper Yellow,20.0,GM,
Roast Lamb In Black Peper,Black Pepper Whole,20.0,GM,
Exotic Veg In Sambal Oelek Sauce,Sambal Oleal Sauce,20.0,GM,
Bukhara Kofta Curry,Aalu Bukhara (plum),20.0,GM,
Bukhara Kofta Curry,Aalu Bukhara (plum),20.0,GM,
Nam Prick PANEER,Coconut Milk Powder,20.0,GM,
Chettinad Chicken,Coconut Milk Powder,20.0,GM,
